,propertyCode,price,propertyType,size,exterior,rooms,bathrooms,address,municipality,district,latitude,longitude,distance,status,newDevelopment,newDevelopmentFinished,priceByArea,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,floor,hasLift,parkingSpace.parkingSpacePrice,topNewDevelopment
7408,90159115,115000,flat,56.0,1,3,1,San Ignacio,Alcorcón,Centro,40.3439,-3.825,13106,good,0,0,2054,0,0,Casco Antiguo,3,1,,0
7409,90158930,146838,penthouse,38.0,1,1,1,Calle Talco s/n,Madrid,Villaverde,40.3461,-3.7149,7914,newdevelopment,1,0,3864,0,0,San Andrés,nan,1,,0
7410,90158925,145283,flat,63.0,1,2,2,Calle Talco s/n,Madrid,Villaverde,40.3461,-3.7149,7914,newdevelopment,1,0,2306,0,0,San Andrés,1,1,,0
7411,90158900,149429,flat,63.0,1,2,2,Calle Talco s/n,Madrid,Villaverde,40.3461,-3.7149,7914,newdevelopment,1,0,2372,0,0,San Andrés,2,1,,0
7412,90158929,146838,penthouse,40.0,1,1,1,Calle Talco s/n,Madrid,Villaverde,40.3461,-3.7149,7914,newdevelopment,1,0,3671,0,0,San Andrés,nan,1,,0
7413,90158926,144247,flat,62.0,1,2,2,Calle Talco s/n,Madrid,Villaverde,40.3461,-3.7149,7914,newdevelopment,1,0,2327,0,0,San Andrés,1,1,,0
7414,90158928,149392,flat,62.0,1,2,2,Calle Talco s/n,Madrid,Villaverde,40.3461,-3.7149,7914,newdevelopment,1,0,2410,0,0,San Andrés,2,1,,0
7415,90158791,132847,flat,45.0,1,1,1,Calle Talco s/n,Madrid,Villaverde,40.3461,-3.7149,7914,newdevelopment,1,0,2952,0,0,San Andrés,bj,1,,0
7416,90159062,310000,flat,70.0,1,2,1,barrio Montecillo - Pinar de las Rozas,Las Rozas de Madrid,Montecillo - Pinar de las Rozas,40.4963,-3.8835,17630,good,0,0,4429,1,1,Montecillo - Pinar de las Rozas,bj,1,,0
7417,90158663,199000,flat,110.0,1,3,2,"Avenida de las estrellas, 49",Parla,Parla Este,40.2252,-3.7523,21698,good,0,0,1809,1,1,nan,3,1,,0
7418,90158994,190000,flat,71.0,1,3,1,Calle Seseña,Madrid,Latina,40.396,-3.7683,5969,renew,0,0,2676,0,0,Aluche,4,1,,0
7419,90159002,265000,flat,51.0,0,2,1,Calle del Divino Vallés,Madrid,Arganzuela,40.3957,-3.6989,2364,good,0,0,5196,0,0,Chopera,bj,0,,0
7420,90159102,339000,chalet,336.0,0,5,3,Parla Este,Parla,Parla Este,40.2209,-3.7619,22336,good,0,0,1009,0,0,nan,nan,0,,0
7421,90159077,270000,flat,79.0,1,3,1,Calle de Torres Miranda,Madrid,Arganzuela,40.3972,-3.7012,2173,good,0,0,3418,0,0,Chopera,2,1,,0
7422,90158647,194680,flat,84.0,1,4,2,Loranca,Fuenlabrada,Loranca,40.2978,-3.8427,17733,good,0,0,2318,1,1,nan,4,1,,0
7423,83741341,380000,flat,110.0,1,4,2,barrio Mirasierra,Madrid,Fuencarral,40.4956,-3.713,8813,good,0,0,3455,1,1,Mirasierra,1,1,,0
7424,90158813,250000,flat,56.0,1,2,1,"MARQUES DE LEIS, 10",Madrid,Tetuán,40.4577,-3.7003,4570,good,0,0,4464,0,0,Cuzco-Castillejos,1,0,,0
7425,90158233,345000,chalet,281.0,0,5,4,Calle Luis de Góngora,Algete,nan,40.6014,-3.5009,26729,good,0,0,1228,1,1,nan,nan,0,,0
7426,90158728,200000,flat,45.0,0,2,1,Calle del Doctor Esquerdo,Madrid,Barrio de Salamanca,40.4243,-3.6698,2953,good,0,0,4444,0,0,Goya,ss,1,,0
7427,81980914,165000,flat,78.0,1,2,1,GAVIA SECA,Madrid,Villa de Vallecas,40.3777,-3.6214,8178,good,0,0,2115,1,1,Casco Histórico de Vallecas,2,1,,0
7428,90157615,225000,flat,42.0,1,2,1,Calle de Joaquín María López,Madrid,Chamberí,40.4381,-3.7083,2418,renew,0,0,5357,0,0,Arapiles,3,1,,0
7429,90158630,275000,flat,110.0,1,3,2,Noreste,Torrejón de Ardoz,Noreste,40.4609,-3.4705,20296,good,0,0,2500,1,1,nan,3,1,,0
7430,90158670,440000,flat,130.0,1,4,3,Casco Antiguo,Majadahonda,Casco Antiguo,40.4653,-3.8708,15171,good,0,0,3385,1,1,nan,bj,1,,0
7431,90158687,136000,flat,60.0,1,3,1,barrio Pinar del Rey,Madrid,Hortaleza,40.4703,-3.6525,7343,renew,0,0,2267,0,0,Pinar del Rey,1,0,,0
7432,90158594,219000,flat,98.0,1,3,1,Calle Condes de Barcelona,Madrid,Carabanchel,40.3974,-3.7144,2347,good,0,0,2235,0,0,Comillas,4,1,,0
7433,90158588,110500,flat,58.0,1,2,1,Calle Antonio Velasco Zazo,Madrid,Usera,40.3812,-3.7057,3950,good,0,0,1905,0,0,Almendrales,3,0,,0
7434,90158578,475200,chalet,333.0,0,4,4,oviedo,Leganés,Las Dehesillas - Vereda de los Estudiantes,40.3185,-3.7522,11676,renew,0,0,1427,1,1,Las Dehesillas-Vereda de los Estudiantes,nan,0,,0
7435,90149520,310000,flat,60.0,1,2,1,Calle Elena Fortún,Las Rozas de Madrid,Montecillo - Pinar de las Rozas,40.4977,-3.8822,17617,good,0,0,5167,1,1,Montecillo - Pinar de las Rozas,bj,1,,0
7436,90158595,150000,duplex,73.0,1,2,1,Calle San Roque,Fuente el Saz de Jarama,nan,40.6309,-3.5128,28745,good,0,0,2055,0,0,nan,1,0,,0
7437,90150407,170000,flat,95.0,1,3,1,Avenida de la Caza,Alcorcón,Campodón - Ventorro del Cano,40.362,-3.8665,15104,good,0,0,1789,0,0,Campodón - Ventorro del Cano,3,0,,0
7438,90151922,194000,flat,58.0,1,2,1,Calle Hermanos de Pablo,Madrid,Ciudad Lineal,40.4391,-3.6479,5306,good,0,0,3345,0,0,Quintana,nan,1,,0
7439,90158574,125000,flat,90.0,0,3,1,Reyes,Parla,Reyes,40.2348,-3.7631,20855,good,0,0,1389,0,0,nan,2,0,,0
7440,90152235,500000,flat,90.0,1,2,1,Calle Aviador Lindbergh,Madrid,Chamartín,40.4436,-3.679,3630,good,0,0,5556,0,0,El Viso,1,0,,0
7441,90158552,222000,flat,67.0,0,2,1,Calle del Valle de Bergantiños,Madrid,Moncloa,40.4694,-3.7169,5967,nan,0,0,3313,0,0,Valdezarza,8,1,,0
7442,90158305,310000,flat,60.0,0,1,2,Palma,Madrid,Centro,40.428,-3.7063,1286,good,0,0,5167,0,0,Malasaña-Universidad,2,1,,0
7443,90158501,96000,flat,60.0,1,3,1,Avenida de San Diego,Madrid,Puente de Vallecas,40.3829,-3.6655,4928,good,0,0,1600,0,0,San Diego,4,0,,0
7444,90158076,187000,flat,37.0,0,1,1,barrio Malasaña-Universidad,Madrid,Centro,40.4281,-3.7034,1271,good,0,0,5054,0,0,Malasaña-Universidad,bj,1,,0
7445,90158431,217900,flat,78.0,1,2,1,Calle Peñaranda de Bracamonte,Madrid,Villa de Vallecas,40.3695,-3.6087,9574,good,0,0,2794,1,1,Ensanche de Vallecas - La Gavia,1,1,,0
7446,90103602,450000,flat,105.0,1,2,2,Calle de Américo Castro,Madrid,Hortaleza,40.4977,-3.6508,10034,good,0,0,4286,1,1,Sanchinarro,bj,1,,0
7447,90158111,220000,flat,75.0,1,3,1,Calle de Valderrodrigo,Madrid,Moncloa,40.4695,-3.7193,6031,good,0,0,2933,0,0,Valdezarza,2,1,,0
7448,90158415,175000,flat,60.0,1,2,1,Calle de Juan Boscán,Madrid,Ciudad Lineal,40.4249,-3.6412,5327,good,0,0,2917,0,0,Pueblo Nuevo,2,0,,0
7449,90158321,160000,flat,86.0,1,3,1,Calle AZORIN,Móstoles,El Soto - Coveta,40.3189,-3.8793,18455,good,0,0,1860,0,0,nan,8,1,,0
7450,90158296,270000,flat,51.0,0,1,1,Paseo de la Castellana,Madrid,Chamberí,40.4373,-3.6925,2462,good,0,0,5294,0,0,Nuevos Ministerios-Ríos Rosas,1,1,,0
7451,90158188,385000,duplex,160.0,1,3,2,Avenida JUAN CARLOS I,Alcalá de Henares,La Garena,40.4825,-3.3941,27159,good,0,0,2406,1,1,nan,3,1,,0
7452,90155883,190000,flat,96.0,1,2,2,salvador dali,Torrejón de Ardoz,Sureste,40.4567,-3.4425,22512,good,0,0,1979,1,1,nan,1,1,,0
7453,90111040,399000,flat,146.0,1,4,2,barrio Marroquina,Madrid,Moratalaz,40.4121,-3.6373,5605,good,0,0,2733,1,1,Marroquina,1,1,,0
7454,90157890,198000,flat,50.0,0,2,1,Calle San Gregorio,Madrid,Centro,40.4255,-3.6965,1131,good,0,0,3960,0,0,Chueca-Justicia,bj,1,,0
7455,90158255,380000,flat,104.0,1,3,2,Calle de Embajadores,Madrid,Arganzuela,40.4031,-3.6992,1554,good,0,0,3654,0,0,Palos de Moguer,3,1,,0
7456,84904412,477000,flat,100.0,1,3,2,Calle de Santa Engracia,Madrid,Chamberí,40.4345,-3.6998,1998,good,0,0,4770,0,0,Trafalgar,2,1,,0
7457,90148676,148500,duplex,115.0,1,3,2,Sevilla la Nueva,Sevilla la Nueva,nan,40.3513,-4.0274,28400,good,0,0,1291,0,0,nan,1,0,,0
7458,90158093,156000,flat,82.0,1,4,1,Calle de la Encomienda de Palacios,Madrid,Moratalaz,40.4027,-3.6479,4937,good,0,0,1902,0,0,Fontarrón,3,0,,0
7459,90157670,185000,flat,42.0,0,1,1,Calle de María de Guzmán,Madrid,Chamberí,40.4429,-3.6969,2959,good,0,0,4405,0,0,Nuevos Ministerios-Ríos Rosas,4,0,,0
7460,88648730,130000,flat,40.0,0,1,1,Calle de Pepe Isbert,Madrid,Ciudad Lineal,40.4228,-3.6284,6370,good,0,0,3250,0,0,Pueblo Nuevo,nan,0,,0
7461,90158082,107000,flat,49.0,1,2,1,Calle Transmonte,Madrid,San Blas,40.4235,-3.6228,6855,good,0,0,2184,0,0,Arcos,1,0,,0
7462,88337676,179000,flat,90.0,1,3,1,Calle de Pobladura del Valle,Madrid,San Blas,40.4215,-3.6246,6681,renew,0,0,1989,0,0,Arcos,10,1,,0
7463,90157922,314900,chalet,260.0,0,4,4,Calle Miguel de Cervantes,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,40.2638,-3.915,24722,good,0,0,1211,1,1,nan,nan,0,,0
7464,89688116,289000,chalet,228.0,0,3,3,Calle Fco de Quevedo y Villegas,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,40.2613,-3.9162,24988,good,0,0,1268,1,1,nan,nan,0,,0
7465,90147679,199000,flat,120.0,1,4,2,Ronda de la Constitución s/n,Algete,nan,40.5983,-3.4975,26649,good,0,0,1658,0,0,nan,bj,0,,0
7466,89815609,93000,flat,69.0,0,3,1,"Calle de Alcorcón, 4",Parla,Villayuventus-Renfe,40.2411,-3.7712,20360,nan,0,0,1348,0,0,nan,1,1,,0
7467,89815716,195900,flat,116.0,0,4,2,"Calle Julia Castro, 1",Ajalvir,nan,40.5323,-3.4801,22837,nan,0,0,1689,0,0,nan,2,0,,0
7468,90157968,145000,penthouse,90.0,1,2,1,Cuevas - Ilustración,Ciempozuelos,Cuevas - Ilustración,40.1538,-3.6291,29897,good,0,0,1611,1,1,nan,3,1,,0
